Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2022-07-09,Mirch Masala,1987,https://boxd.it/30hamz,4.5,,,2022-06-07
2022-07-09,Red Post on Escher Street,2020,https://boxd.it/30h9Yx,4,,,2022-06-09
2022-07-09,Elevator to the Gallows,1958,https://boxd.it/30hadx,3.5,,,2022-06-10
2022-07-09,Black Mirror: The Entire History of You,2011,https://boxd.it/30ha2f,4.5,,,2022-06-13
2022-07-09,Black Mirror: San Junipero,2016,https://boxd.it/30ha9P,4.5,,,2022-06-14
2022-07-09,Black Mirror: Shut Up and Dance,2016,https://boxd.it/30haf9,4,,,2022-06-14
2022-07-09,Black Mirror: Hated in the Nation,2016,https://boxd.it/30hafj,4.5,,,2022-06-15
2022-07-09,Black Mirror: Black Museum,2017,https://boxd.it/30hadn,5,,,2022-06-16
2022-07-09,Black Mirror: Hang the DJ,2017,https://boxd.it/30haft,4,,,2022-06-16
2022-07-09,Kiki's Delivery Service,1989,https://boxd.it/30haoZ,3.5,,,2022-06-27
2022-07-09,Vagabond,1985,https://boxd.it/30hamT,3.5,,,2022-07-01
2022-07-09,Vikram,2022,https://boxd.it/30hanx,4.5,,,2022-07-08
2022-10-05,The Green Years,1963,https://boxd.it/3iaaWZ,4,,,2022-07-10
2022-10-05,Funeral Parade of Roses,1969,https://boxd.it/3iaaXN,5,,,2022-07-22
2022-10-05,What Happened Was...,1994,https://boxd.it/3iaaOr,4,,,2022-07-24
2022-10-05,Hit the Road,2021,https://boxd.it/3iaaRl,4,,,2022-07-27
2022-10-05,Terrorizers,1986,https://boxd.it/3iab0R,4,,,2022-07-31
2022-10-05,Revanche,2008,https://boxd.it/3iaaPp,4.5,,,2022-08-02
2022-10-05,Nope,2022,https://boxd.it/3iaaO7,3.5,,,2022-08-19
2022-10-05,Top Gun: Maverick,2022,https://boxd.it/3iaaRP,4,,,2022-08-28
2022-10-05,Good Time,2017,https://boxd.it/3iaaVn,4,,,2022-09-02
2022-10-05,Karthikeya 2,2022,https://boxd.it/3iaaQR,3.5,,,2022-09-03
2022-10-05,Event Horizon,1997,https://boxd.it/3iaaPJ,3,,,2022-09-06
2022-10-05,Blue Spring,2001,https://boxd.it/3iaaTh,4,,,2022-09-22
2022-10-05,"Love, Death & Robots: Jibaro",2022,https://boxd.it/3iaaSj,4,,,2022-09-25
2022-10-05,Ponniyin Selvan: Part I,2022,https://boxd.it/3iaaN9,4,,,2022-09-30
2022-10-05,Decision to Leave,2022,https://boxd.it/3iaaQd,4,,,2022-10-03
2022-12-24,Aftersun,2022,https://boxd.it/3zBco3,4.5,,,2022-10-12
2022-12-24,Pearl,2022,https://boxd.it/3zBcnp,3,,,2022-10-23
2022-12-24,Full Moon in Paris,1984,https://boxd.it/3zBd4N,4,,,2022-10-28
2022-12-24,Barbarian,2022,https://boxd.it/3zBcjn,3.5,,,2022-10-29
2022-12-24,Dilwale Dulhania Le Jayenge,1995,https://boxd.it/3zBc0F,3.5,,,2022-11-02
2022-12-24,All Quiet on the Western Front,2022,https://boxd.it/3zBbQl,4,,,2022-11-05
2022-12-24,"Throw Away Your Books, Rally in the Streets",1971,https://boxd.it/3zBcrL,5,,,2022-11-06
2022-12-24,"Monica, O My Darling",2022,https://boxd.it/3zBcgt,3.5,,,2022-11-14
2022-12-24,TÁR,2022,https://boxd.it/3zBceH,4.5,,,2022-11-17
2022-12-24,Triangle of Sadness,2022,https://boxd.it/3zBcYv,4,,,2022-11-23
2022-12-24,The Coward,1965,https://boxd.it/3zBcRf,3.5,,,2022-11-27
2022-12-24,Joyland,2022,https://boxd.it/3zBcnT,4.5,,,2022-12-09
2022-12-24,Bones and All,2022,https://boxd.it/3zBbQv,3.5,,,2022-12-18
2022-12-24,The Banshees of Inisherin,2022,https://boxd.it/3zBc4x,5,,,2022-12-19
2022-12-24,Claire's Knee,1970,https://boxd.it/3zBcTF,3.5,,,2022-12-22
2022-12-24,Glass Onion,2022,https://boxd.it/3zBc3T,3.5,,,2022-12-24
2023-05-22,Lost Illusions,2021,https://boxd.it/4h3BeZ,4,,,2023-01-02
2023-05-22,Decalogue IX,1989,https://boxd.it/4h3BYD,4,,,2023-01-03
2023-05-22,The Menu,2022,https://boxd.it/4h3BZV,4,,,2023-01-04
2023-05-22,Decalogue X,1989,https://boxd.it/4h3BY9,4.5,,,2023-01-05
2023-05-22,Decalogue IV,1989,https://boxd.it/4h3BYt,4,,,2023-01-07
2023-05-22,Victoria,2015,https://boxd.it/4h3BKr,3,,,2023-01-10
2023-05-22,The Dream of a Ridiculous Man,1992,https://boxd.it/4h3BMn,4,,,2023-01-10
2023-05-22,A Tale of Winter,1992,https://boxd.it/4h3BbL,4,,,2023-01-14
2023-05-22,Sonatine,1993,https://boxd.it/4h3Bgh,4,,,2023-01-16
2023-05-22,French Fried Vacation 2,1979,https://boxd.it/4h3BTD,3.5,,,2023-01-19
2023-05-22,A Tale of Autumn,1998,https://boxd.it/4h3Bqr,4,,,2023-01-20
2023-05-22,2046,2004,https://boxd.it/4h3Byl,4,,,2023-01-22
2023-05-22,Babylon,2022,https://boxd.it/4h3Bg7,4.5,,,2023-01-31
2023-05-22,The White Ribbon,2009,https://boxd.it/4h3Bl7,4.5,,,2023-01-31
2023-05-22,Fursat,2023,https://boxd.it/4h3BBz,4,,,2023-02-03
2023-05-22,Titanic,1997,https://boxd.it/4h3Bmp,3.5,,,2023-02-10
2023-05-22,The Hand,2020,https://boxd.it/4h3BrT,3.5,,,2023-02-11
2023-05-22,Dhuin,2022,https://boxd.it/4h3BvV,4,,,2023-02-11
2023-05-22,Duvidha,1973,https://boxd.it/4h3BQz,3.5,,,2023-02-12
2023-05-22,Lola,1981,https://boxd.it/4h3BUr,4,,,2023-02-16
2023-05-22,Lola,1961,https://boxd.it/4h3BNv,4,,,2023-02-17
2023-05-22,"Oslo, August 31st",2011,https://boxd.it/4h3BuX,4,,,2023-02-18
2023-05-22,A Nos Amours,1983,https://boxd.it/4h3BWH,3.5,,,2023-02-20
2023-05-22,Reprise,2006,https://boxd.it/4h3BUB,4,,,2023-02-23
2023-05-22,Great Freedom,2021,https://boxd.it/4h3Brz,3.5,,,2023-03-02
2023-05-22,Puss in Boots: The Last Wish,2022,https://boxd.it/4h3BIF,4.5,,,2023-03-07
2023-05-22,Starfuckers,2022,https://boxd.it/4h3Buj,4,,,2023-03-11
2023-05-22,A Short Story,2022,https://boxd.it/4h3Bwz,4,,,2023-03-11
2023-05-22,Scream VI,2023,https://boxd.it/4h3Bv7,3.5,,,2023-03-12
2023-05-22,The Beaches of Agnès,2008,https://boxd.it/4h3BkX,4.5,,,2023-03-31
2023-05-22,An Action Hero,2022,https://boxd.it/4h3Bt1,3,,,2023-04-06
2023-05-22,The Package,2018,https://boxd.it/4h3BSl,1,,,2023-04-14
2023-05-22,Lost Highway,1997,https://boxd.it/4h3BlL,4,,,2023-04-15
2023-05-22,Rye Lane,2023,https://boxd.it/4h3Btl,3.5,,,2023-04-20
2023-05-22,Betty Blue,1986,https://boxd.it/4h3BWR,4,,,2023-05-01
2023-05-22,Mr. Bachmann and His Class,2021,https://boxd.it/4h3BqL,4.5,,,2023-05-09
2023-05-22,How to Blow Up a Pipeline,2022,https://boxd.it/4h3Byv,3.5,,,2023-05-12
2023-05-22,Long Day's Journey Into Night,2018,https://boxd.it/4h3BUh,5,,,2023-05-17
2023-05-22,Pauline at the Beach,1983,https://boxd.it/4h3BWd,4,,,2023-05-20
2023-10-08,April Story,1998,https://boxd.it/4XJGEv,3.5,,,2023-05-22
2023-10-08,Rejected,2000,https://boxd.it/4XJGMf,3.5,,,2023-05-22
2023-05-26,Howl's Moving Castle,2004,https://boxd.it/4i3B9f,4.5,Yes,,2023-05-25
2023-10-08,Once Upon a Time in Anatolia,2011,https://boxd.it/4XJGIx,4,,,2023-05-28
2023-10-08,Black Mirror: Nosedive,2016,https://boxd.it/4XJGWp,4,,,2023-06-03
2023-10-08,Bullet Train,2022,https://boxd.it/4XJGBV,3.5,,,2023-06-15
2023-10-08,"Are You There God? It's Me, Margaret.",2023,https://boxd.it/4XJH3Z,4,,,2023-06-20
2023-06-23,Midsommar,2019,https://boxd.it/4pEooX,4,Yes,,2023-06-22
2023-10-08,Extraction,2020,https://boxd.it/4XJH3l,2.5,,,2023-06-24
2023-10-08,Ice Merchants,2022,https://boxd.it/4XJGJv,4.5,,,2023-06-25
2023-10-08,BlackBerry,2023,https://boxd.it/4XJGLL,4,,,2023-06-27
2023-10-08,The Daytrippers,1996,https://boxd.it/4XJGwL,4,,,2023-06-28
2023-10-08,The Swimming Pool,1969,https://boxd.it/4XJGYl,3.5,,,2023-08-04
2023-10-08,World of Tomorrow,2015,https://boxd.it/4XJGRJ,5,,,2023-08-05
2023-10-08,Return to Seoul,2022,https://boxd.it/4XJGJl,3,,,2023-08-07
2023-10-08,Spider-Man: Across the Spider-Verse,2023,https://boxd.it/4XJH4j,4.5,,,2023-08-08
2023-10-08,Heart Attack,2015,https://boxd.it/4XJGTZ,4,,,2023-08-09
2023-10-08,Five Easy Pieces,1970,https://boxd.it/4XJGYP,4,,,2023-08-10
2023-10-08,The Age of Innocence,1993,https://boxd.it/4XJGuZ,5,,,2023-08-11
2023-10-08,Oppenheimer,2023,https://boxd.it/4XJGFD,4.5,,,2023-08-12
2023-10-08,Four Lions,2010,https://boxd.it/4XJGCz,4,,,2023-08-13
2023-10-08,Falcon Lake,2022,https://boxd.it/4XJGwB,4,,,2023-08-20
2023-10-08,Past Lives,2023,https://boxd.it/4XJGCp,4.5,,,2023-08-23
2023-10-08,Girlfriends,1978,https://boxd.it/4XJH0h,3.5,,,2023-08-24
2023-10-08,Hey Ram,2000,https://boxd.it/4XJGLV,4,,,2023-08-31
2023-10-08,Barbie,2023,https://boxd.it/4XJGFt,3.5,,,2023-09-07
2023-10-08,A Night of Knowing Nothing,2021,https://boxd.it/4XJGEF,4,,,2023-09-21
2023-10-08,Weekend,2011,https://boxd.it/4XJGI3,4,,,2023-09-24
2023-10-08,Bottoms,2023,https://boxd.it/4XJGIn,5,,,2023-09-24
2023-10-08,Heart of Stone,2023,https://boxd.it/4XJGDn,2,,,2023-09-28
2023-10-08,The Wonderful Story of Henry Sugar,2023,https://boxd.it/4XJGHJ,4,,,2023-10-01
2023-10-08,Passages,2023,https://boxd.it/4XJGGL,4.5,,,2023-10-06
2023-10-08,2001: A Space Odyssey,1968,https://boxd.it/4XyNQr,4.5,Yes,,2023-10-08
2023-10-11,Past Lives,2023,https://boxd.it/4YGh59,4.5,Yes,,2023-10-10
2023-12-05,Melancholia,2011,https://boxd.it/5h45rd,4.5,,,2023-10-11
2023-12-05,Breathless,1960,https://boxd.it/5h45KJ,3.5,,,2023-10-15
2023-12-05,La Vie en Rose,2007,https://boxd.it/5h45Hl,3.5,,,2023-10-16
2023-12-05,Pierrot le Fou,1965,https://boxd.it/5h45Mv,4,,,2023-10-17
2023-10-18,Geri's Game,1997,https://boxd.it/513D5f,4,Yes,,2023-10-18
2023-12-05,Killers of the Flower Moon,2023,https://boxd.it/5h45Ld,4.5,,,2023-10-19
2023-12-05,Burning Days,2022,https://boxd.it/5h45q5,4,,,2023-10-22
2023-12-05,Pastoral: To Die in the Country,1974,https://boxd.it/5h45Or,4.5,,,2023-10-22
2023-11-01,Glass,1958,https://boxd.it/55sdw1,5,,,2023-10-31
2023-11-01,Michael Jackson's Thriller,1983,https://boxd.it/55sEsF,5,,,2023-10-31
2023-11-03,Babylon,2022,https://boxd.it/56iFZT,4.5,Yes,,2023-11-02
2023-11-06,Pink Floyd: The Dark Side of the Moon Planetarium Experience,2023,https://boxd.it/57lOnz,,,,2023-11-05
2023-12-05,Anatomy of a Fall,2023,https://boxd.it/5h45tj,4.5,,,2023-11-06
2023-12-05,Toni Erdmann,2016,https://boxd.it/5h45FT,4,,,2023-11-07
2023-12-05,"Jeanne Dielman, 23, quai du Commerce, 1080 Bruxelles",1975,https://boxd.it/5h45OL,5,,,2023-11-10
2023-12-05,The Killer,2023,https://boxd.it/5h45hH,3.5,,,2023-11-11
2023-12-05,Close-Up,1990,https://boxd.it/5h459D,4,,,2023-11-12
2023-12-05,The Celebration,1998,https://boxd.it/5h45rn,4,,,2023-11-12
2023-12-05,A Page of Madness,1926,https://boxd.it/5h45tt,4,,,2023-11-15
2023-12-05,Trouble in Paradise,1932,https://boxd.it/5h45zh,4,,,2023-11-18
2023-12-05,Perfect Days,2023,https://boxd.it/5h45AJ,4,,,2023-11-18
2023-12-05,Rocky Aur Rani Kii Prem Kahaani,2023,https://boxd.it/5h45r3,3.5,,,2023-11-23
2023-12-05,All of Us Strangers,2023,https://boxd.it/5h45xZ,4,,,2023-11-24
2023-12-05,About Dry Grasses,2023,https://boxd.it/5h45nb,4.5,,,2023-11-26
2023-11-29,The Holy Mountain,1973,https://boxd.it/5eRuo5,5,Yes,,2023-11-28
2023-12-05,Schindler's List,1993,https://boxd.it/5h45fh,5,,,2023-11-30
2023-12-05,The Holdovers,2023,https://boxd.it/5h45pV,4,,,2023-12-01
2023-12-05,May December,2023,https://boxd.it/5h45oj,4.5,,,2023-12-03
2023-12-05,Landscapes and Figures,2002,https://boxd.it/5h3WXT,5,,,2023-12-05
2023-12-26,Meeting the Man: James Baldwin in Paris,1970,https://boxd.it/5oFI3L,4,,,2023-12-09
2023-12-26,Mysterious Skin,2004,https://boxd.it/5oFHYL,4,,,2023-12-10
2023-12-26,Shadows in Paradise,1986,https://boxd.it/5oFIRB,4,,,2023-12-11
2023-12-26,Ariel,1988,https://boxd.it/5oFIT3,3.5,,,2023-12-11
2023-12-26,My Night at Maud's,1969,https://boxd.it/5oFIu3,5,,,2023-12-12
2023-12-26,Werckmeister Harmonies,2000,https://boxd.it/5oFHLn,4,,,2023-12-15
2023-12-26,A Single Man,2009,https://boxd.it/5oFHlT,3.5,,,2023-12-19
2023-12-26,Heat,1995,https://boxd.it/5oFH8P,4,,,2023-12-21
2023-12-26,Day for Night,1973,https://boxd.it/5oFIyp,4.5,,,2023-12-23
2023-12-26,Tokyo Godfathers,2003,https://boxd.it/5oFI11,4,,,2023-12-24
2023-12-26,Fallen Leaves,2023,https://boxd.it/5oFHEr,3.5,,,2023-12-25
2024-03-15,How to Have Sex,2023,https://boxd.it/63crSN,3,,,2024-01-01
2024-03-15,La Belle Noiseuse,1991,https://boxd.it/63cqNd,4,,,2024-01-03
2024-03-15,12th Fail,2023,https://boxd.it/63crUz,4,,,2024-01-06
2024-03-15,The Boy and the Heron,2023,https://boxd.it/63csvl,4.5,,,2024-01-07
2024-01-10,VOLCANO,2023,https://boxd.it/5yc8Mx,,,,2024-01-10
2024-03-15,In the Name of God,1992,https://boxd.it/63cr5L,5,,,2024-01-14
2024-03-15,Poor Things,2023,https://boxd.it/63cryN,4,,,2024-01-18
2024-03-15,The Purple Rose of Cairo,1985,https://boxd.it/63csIz,3.5,,,2024-01-19
2024-03-15,La Chimera,2023,https://boxd.it/63crz7,4.5,,,2024-02-02
2024-03-15,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,2003,https://boxd.it/63cs8r,4,,,2024-02-13
2024-03-15,Italianamerican,1974,https://boxd.it/63csyp,4,,,2024-02-24
2024-03-15,The Great Beauty,2013,https://boxd.it/63crSX,3,,,2024-03-03
2024-03-15,The Taste of Things,2023,https://boxd.it/63crM1,4,,,2024-03-04
2024-03-15,Dune: Part Two,2024,https://boxd.it/63crE7,4,,,2024-03-05
2024-03-15,Love Meetings,1964,https://boxd.it/63csqF,3.5,,,2024-03-08
2024-03-15,Robot Dreams,2023,https://boxd.it/63crwR,4,,,2024-03-09
2024-03-15,Last Year at Marienbad,1961,https://boxd.it/63csnr,4.5,,,2024-03-14
2024-04-19,Koyaanisqatsi,1982,https://boxd.it/6iXLI3,3.5,,,2024-03-17
2024-04-19,Sans Soleil,1983,https://boxd.it/6iXM6J,4,,,2024-03-23
2024-04-19,"The Devil, Probably",1977,https://boxd.it/6iXMmd,4,,,2024-03-24
2024-04-19,Blade Runner 2049,2017,https://boxd.it/6iXMEL,3.5,,,2024-03-26
2024-04-19,"Night Is Short, Walk On Girl",2017,https://boxd.it/6iXMTh,4,,,2024-03-29
2024-04-19,Landscape in the Mist,1988,https://boxd.it/6iXNax,4.5,,,2024-03-31
2024-04-19,Ben-Hur,1959,https://boxd.it/6iXNC7,4,,,2024-03-31
2024-04-09,Nirvana: Unplugged In New York,1993,https://boxd.it/6fc4WF,5,,,2024-04-09
2024-04-19,"Menus-Plaisirs, les Troisgros",2023,https://boxd.it/6iXNRV,4.5,,,2024-04-11
2024-04-19,The Human Condition I: No Greater Love,1959,https://boxd.it/6iXO3n,4,,,2024-04-13
2024-04-19,Lawrence of Arabia,1962,https://boxd.it/6iXOjb,5,,,2024-04-14
2024-04-19,The Human Condition II: Road to Eternity,1959,https://boxd.it/6iXOwT,4.5,,,2024-04-16
2024-04-19,The Human Condition III: A Soldier's Prayer,1961,https://boxd.it/6iXOSb,4.5,,,2024-04-18
2024-04-20,Himiko,1974,https://boxd.it/6jjYll,4,,,2024-04-20
2024-04-22,Sicily!,1999,https://boxd.it/6jQEXP,4,,,2024-04-21
2024-04-26,Casino Royale,2006,https://boxd.it/6luHEl,2.5,,,2024-04-25
2024-04-28,Challengers,2024,https://boxd.it/6meaNB,4.5,,,2024-04-27
2024-05-02,Branded to Kill,1967,https://boxd.it/6nYHCn,3.5,,,2024-05-01
2024-05-04,Godzilla Minus One,2023,https://boxd.it/6oSweB,3.5,,,2024-05-03
2024-05-04,Ali: Fear Eats the Soul,1974,https://boxd.it/6paL2B,4,,,2024-05-04
2024-05-05,Dear Diary,1993,https://boxd.it/6pIVwT,4.5,,,2024-05-05
2024-05-09,Millennium Mambo,2001,https://boxd.it/6rkvyf,3.5,,,2024-05-09
2024-05-13,Sicario,2015,https://boxd.it/6sAoUT,3.5,,,2024-05-12
2024-05-18,Scary Movie,2000,https://boxd.it/6uvxlL,3,,,2024-05-17
2024-05-18,Scary Movie 3,2003,https://boxd.it/6uxB7n,2.5,,,2024-05-17
2024-05-24,The Devils,1971,https://boxd.it/6x0Vlb,5,,,2024-05-23
2024-05-25,Apocalypse Now,1979,https://boxd.it/6xqxLr,4.5,Yes,,2024-05-24
2024-05-31,Samuel,2024,https://boxd.it/6zTfbV,5,,,2024-05-30
2024-05-31,Love Hotel,1985,https://boxd.it/6zYGO1,4,,,2024-05-30
2024-06-03,Nomad,1982,https://boxd.it/6BcYrh,3.5,,,2024-06-02
2024-06-11,Gilles Deleuze from A to Z,1995,https://boxd.it/6EyGGf,,,,2024-06-10
2024-06-16,Chime,2024,https://boxd.it/6Gnkpx,3.5,,,2024-06-15
2024-06-18,My Afternoons with Margueritte,2010,https://boxd.it/6HeHnZ,2,,,2024-06-17
2024-06-19,Óbur,2024,https://boxd.it/6HQAVr,,,,2024-06-19
2024-07-05,Ways of Seeing,1972,https://boxd.it/6NXLwZ,,,,2024-07-04
2024-07-10,Ennio,2021,https://boxd.it/6QxCal,,,,2024-07-10
2024-08-01,Thelma,2024,https://boxd.it/709tkt,3,,,2024-07-31
2024-08-18,A Day in the Country,1946,https://boxd.it/77Ub9J,4,,,2024-08-18
2024-08-19,Louis Lumière,1968,https://boxd.it/78vdwT,,,,2024-08-19
2024-08-22,Furiosa: A Mad Max Saga,2024,https://boxd.it/79t7Bj,4,,,2024-08-21
2024-08-23,Scavengers Reign,2023,https://boxd.it/79VYMZ,,,,2024-08-22
2024-08-23,Rendezvous in Paris,1995,https://boxd.it/79YgED,3,,,2024-08-22
2024-08-24,Friday Night,2002,https://boxd.it/7aFd49,2.5,,,2024-08-24
2024-08-26,De Humani Corporis Fabrica,2022,https://boxd.it/7bifOV,,,,2024-08-25
2024-08-26,Climax,2018,https://boxd.it/7bMfur,3.5,,,2024-08-26
2024-09-02,The Mother and the Whore,1973,https://boxd.it/7eGIif,4.5,,,2024-09-01
2024-09-09,The Count of Monte Cristo,2024,https://boxd.it/7i1ptH,3.5,,,2024-09-08
2024-09-12,Night and Fog,1956,https://boxd.it/7j617V,,,,2024-09-11
2024-09-13,All That Jazz,1979,https://boxd.it/7jsBkP,4.5,,,2024-09-12
2024-09-14,8½,1963,https://boxd.it/7jWrBh,4.5,,,2024-09-13
2024-09-23,Rocco and His Brothers,1960,https://boxd.it/7o8qc1,4,,,2024-09-22
2024-09-29,Life Is Sweet,1990,https://boxd.it/7qp2ct,4,,,2024-09-28
2024-10-05,La Cérémonie,1995,https://boxd.it/7tlDsR,4,,,2024-10-04
2024-10-06,The Wind Will Carry Us,1999,https://boxd.it/7tJRc7,3.5,,,2024-10-05
2024-10-11,The Wild Robot,2024,https://boxd.it/7wgQVT,4.5,,,2024-10-10
2024-10-12,Seduced and Abandoned,1964,https://boxd.it/7wIVGl,4,,,2024-10-11
2024-10-13,All We Imagine as Light,2024,https://boxd.it/7xh2JT,4.5,,,2024-10-12
2024-10-16,The Substance,2024,https://boxd.it/7yLsg3,3.5,,,2024-10-15
2024-10-24,Paris Je T'aime,2006,https://boxd.it/7Dd2TP,3,,,2024-10-24
2024-11-01,Anora,2024,https://boxd.it/7GZHpf,4.5,,,2024-10-31
2024-11-03,The Hourglass Sanatorium,1973,https://boxd.it/7IcrgL,4.5,,,2024-11-02
2024-11-09,Look Back,2024,https://boxd.it/7Lrly7,3.5,,,2024-11-09
2024-11-10,Thief,1981,https://boxd.it/7LH4vx,4.5,,,2024-11-09
2024-11-15,Bram Stoker's Dracula,1992,https://boxd.it/7O521h,3.5,,,2024-11-14
2024-11-15,Beating Hearts,2024,https://boxd.it/7OfPu3,3,,,2024-11-14
2024-11-29,The Koumiko Mystery,1965,https://boxd.it/7V85Rz,3.5,,,2024-11-28
2024-11-30,Symbiopsychotaxiplasm: Take One,1971,https://boxd.it/7VzG99,4,,,2024-11-29
2024-12-02,Before Sunrise,1995,https://boxd.it/7WOsIX,4.5,Yes,,2024-12-01
2024-12-02,Before Sunset,2004,https://boxd.it/7WRp55,5,Yes,,2024-12-01
2024-12-02,Before Midnight,2013,https://boxd.it/7WXJJh,4.5,Yes,,2024-12-01
2024-12-04,Nosferatu the Vampyre,1979,https://boxd.it/7XZgSn,4,,,2024-12-03
2024-12-13,The Master,2012,https://boxd.it/82hXaZ,4,,,2024-12-12
2024-12-21,Nosferatu,2024,https://boxd.it/86BHxf,3,,,2024-12-20
2024-12-30,Cure,1997,https://boxd.it/8dw681,5,,,2024-12-29
2025-01-02,It's Not Me,2024,https://boxd.it/8g9dpz,,,,2025-01-01
2025-01-02,Vampyros Lesbos,1971,https://boxd.it/8gE1BF,,,,2025-01-02
2025-01-04,Man with a Movie Camera,1929,https://boxd.it/8ikvn7,5,,,2025-01-03
2025-01-04,Simon of the Desert,1965,https://boxd.it/8iK0gL,3.5,,,2025-01-04
2025-01-05,Pink Floyd: Live at Pompeii,1972,https://boxd.it/8jQJ4h,,,,2025-01-05
2025-01-06,Decalogue VII,1989,https://boxd.it/8kZUyz,3.5,,,2025-01-06
2025-01-07,Angel's Egg,1985,https://boxd.it/8lWpbn,4,,,2025-01-07
2025-01-11,Aka Ana,2008,https://boxd.it/8pGzzj,,,,2025-01-10
2025-01-16,"I Was Born, But...",1932,https://boxd.it/8ucHDN,4,,,2025-01-15
2025-01-18,La Dolce Vita,1960,https://boxd.it/8vDICp,4.5,,,2025-01-17
2025-01-19,An Autumn Afternoon,1962,https://boxd.it/8wBmw5,4,,,2025-01-18
2025-01-20,Voyage in Time,1983,https://boxd.it/8xqCib,,,,2025-01-19
2025-01-23,Wild at Heart,1990,https://boxd.it/8zNsvD,3.5,,,2025-01-22
2025-01-25,He Who Gets Slapped,1924,https://boxd.it/8B7t2V,4.5,,,2025-01-24
2025-01-26,Björk: Cornucopia,2025,https://boxd.it/8BTvLf,,,,2025-01-25
2025-01-28,Blood Wedding,1981,https://boxd.it/8DCBd3,4,,,2025-01-27
2025-01-29,The Hypothesis of the Stolen Painting,1978,https://boxd.it/8EjxBh,4,,,2025-01-28
2025-01-30,Double Labyrinthe,1976,https://boxd.it/8F2iVB,,,,2025-01-29
2025-02-06,A Gentle Woman,1969,https://boxd.it/8K0d4D,3.5,,,2025-02-05
2025-02-20,The Brutalist,2024,https://boxd.it/8TAtNR,3.5,,,2025-02-20
2025-02-23,The Gorge,2025,https://boxd.it/8V8U2F,1.5,,,2025-02-23
2025-03-02,"His Motorbike, Her Island",1986,https://boxd.it/8ZyZO3,4,,,2025-03-01
2025-03-03,"Birds, Orphans and Fools",1969,https://boxd.it/905xmr,3.5,,,2025-03-02
2025-03-07,Chaar Phool Hain Aur Duniya Hai,2024,https://boxd.it/92Lwph,,,,2025-03-06
2025-04-05,Ninotchka,1939,https://boxd.it/9jBD57,3.5,,,2025-04-04
2025-04-17,The Hangover,2009,https://boxd.it/9qrzbN,2.5,,,2025-04-16
2025-04-19,Black Mirror: Eulogy,2025,https://boxd.it/9rwGVx,3.5,,,2025-04-18
2025-04-22,Café Flesh,1982,https://boxd.it/9tJvuJ,3.5,,,2025-04-21
2025-04-22,Conclave,2024,https://boxd.it/9tPnrJ,3.5,,,2025-04-21
2025-04-26,Sun and Concrete,2023,https://boxd.it/9wdVWR,3.5,,,2025-04-26
2025-05-04,Souleymane's Story,2024,https://boxd.it/9AECyr,4,,,2025-05-03
2025-05-11,Kaili Blues,2015,https://boxd.it/9Fjc1p,4.5,,,2025-05-11
2025-05-25,The Color of Pomegranates,1969,https://boxd.it/9NsvAD,4,,,2025-05-25
2025-05-28,Happyend,2024,https://boxd.it/9P9eQp,4.5,,,2025-05-27
2025-05-30,Drifting Clouds,1996,https://boxd.it/9QaZVd,4,,,2025-05-29
2025-05-31,Songs from the Second Floor,2000,https://boxd.it/9RiCh5,4,,,2025-05-31
2025-06-08,Sinners,2025,https://boxd.it/9VTm53,3.5,,,2025-06-07
2025-06-12,Ocean with David Attenborough,2025,https://boxd.it/9Yk9Lx,,,,2025-06-11
2025-06-22,Brideshead Revisited,1981,https://boxd.it/a4vucf,,,,2025-06-21
2025-06-28,Marina Abramović: The Artist Is Present,2012,https://boxd.it/a8MvEJ,,,,2025-06-27
2025-06-29,Om Dar-B-Dar,1988,https://boxd.it/a9OmGz,3.5,,,2025-06-29
2025-07-12,"The Story of ""Scénario""",2025,https://boxd.it/aiwdBP,,,,2025-07-11
2025-07-19,Pride and Prejudice,1995,https://boxd.it/aofPkx,4,,,2025-07-19
2025-07-24,I'm Not Everything I Want to Be,2024,https://boxd.it/asnp8x,,,,2025-07-24
2025-07-27,Mysteries of Lisbon,2010,https://boxd.it/auSIa3,4.5,,,2025-07-27
2025-08-14,Ninja Assassin,2009,https://boxd.it/aIEAlZ,2,,,2025-08-13
2025-08-16,The Naked Gun: From the Files of Police Squad!,1988,https://boxd.it/aJS5pX,3,,,2025-08-15
2025-08-26,Phir Hera Pheri,2006,https://boxd.it/aRyyGb,2,,,2025-08-25
2025-08-31,Neon Genesis Evangelion,1995,https://boxd.it/aUETkf,,,,2025-08-30
2025-08-31,Neon Genesis Evangelion: The End of Evangelion,1997,https://boxd.it/aVbp3f,5,,,2025-08-31
2025-09-18,Crash,1996,https://boxd.it/b6gsJ3,3.5,,,2025-09-17
2025-09-25,One Battle After Another,2025,https://boxd.it/barUmf,4,,,2025-09-24
2025-09-27,Pulse,2001,https://boxd.it/bbPOuT,4.5,,,2025-09-27
2025-09-28,Everyone Else,2009,https://boxd.it/bbZv6j,4,,,2025-09-27
2025-10-14,Who's Afraid of Virginia Woolf?,1966,https://boxd.it/bmtv3f,4,,,2025-10-13
2025-10-19,Mr. Scorsese,2025,https://boxd.it/bpfN79,,,,2025-10-18
2025-11-16,It Was Just an Accident,2025,https://boxd.it/bISYQ9,4,,,2025-11-15
